  339.85,  475.13
  340.23,  475.13
  340.61,  475.13
  340.98,  435.34
  341.36,  486.83
  341.74,  454.06
  342.11,  479.81
  342.49,  463.43
  342.87,  500.87
  343.24,  383.85
  343.62,  517.26
  344.00,  500.87
  344.37,  545.34
  344.75,  545.34
  345.13,  606.20
  345.50,  606.20
  345.88,  608.54
  346.26,  561.73
  346.63,  629.60
  347.01,  660.03
  347.39,  641.31
  347.76,  685.78
  348.14,  718.54
  348.52,  854.30
  348.89,  896.43
  349.27,  961.96
  349.65,  940.90
  350.02,  943.24
  350.40,  943.24
  350.77,  990.05
  351.15, 1050.90
  351.53, 1025.15
  351.90,  952.60
  352.28, 1062.60
  352.65, 1149.20
  353.03, 1057.92
  353.41, 1165.59
  353.78, 1123.46
  354.16, 1062.60
  354.53, 1165.59
  354.91, 1095.37
  355.29, 1179.63
  355.66, 1057.92
  356.04, 1193.67
  356.41, 1210.06
  356.79, 1160.91
  357.16, 1205.38
  357.54, 1174.95
  357.91, 1116.44
  358.29, 1210.06
  358.67, 1233.46
  359.04, 1263.89
  359.42, 1310.70
  359.79, 1205.38
  360.17, 1249.85
  360.54, 1149.20
  360.92, 1104.73
  361.29, 1123.46
  361.67, 1078.99
  362.04, 1174.95
  362.42, 1181.97
  362.79, 1200.69
  363.17, 1490.92
  363.54, 1235.80
  363.92, 1193.67
  364.29, 1158.57
  364.67, 1177.29
  365.04, 1184.31
  365.42, 1238.14
  365.79, 1231.12
  366.16, 1177.29
  366.54, 1224.10
  366.91, 1303.68
  367.29, 1252.19
  367.66, 1181.97
  368.04, 1291.98
  368.41, 1296.66
  368.79, 1336.45
  369.16, 1301.34
  369.53, 1369.21
  369.91, 1238.14
  370.28, 1235.80
  370.66, 1233.46
  371.03, 1226.44
  371.41, 1280.27
  371.78, 1303.68
  372.15, 1409.00
  372.53, 1331.76
  372.90, 1390.28
  373.28, 1455.81
  373.65, 1345.81
  374.02, 1392.62
  374.40, 1294.32
  374.77, 1458.15
  375.14, 1350.49
  375.52, 1399.64
  375.89, 1514.33
  376.27, 1369.21
  376.64, 1483.90
  377.01, 1476.88
  377.39, 1458.15
  377.76, 1455.81
  378.13, 1467.52
  378.51, 1453.47
  378.88, 1451.13
  379.25, 1472.20
  379.63, 1582.20
  380.00, 1490.92
  380.37, 1582.20
  380.75, 1572.84
  381.12, 1614.97
  381.49, 1614.97
  381.87, 1603.27
  382.24, 1619.65
  382.61, 1739.02
  382.98, 1717.95
  383.36, 1762.42
  383.73, 1746.04
  384.10, 1860.73
  384.48, 1720.29
  384.85, 1832.64
  385.22, 1832.64
  385.59, 1769.44
  385.97, 1774.13
  386.34, 1830.30
  386.71, 1844.34
  387.08, 1837.32
  387.46, 1825.62
  387.83, 1933.28
  388.20, 1825.62
  388.57, 1954.35
  388.95, 1977.75
  389.32, 2136.91
  389.69, 2064.35
  390.06, 2005.84
  390.44, 2033.93
  390.81, 2069.03
  391.18, 2043.29
  391.55, 2174.36
  391.92, 2087.76
  392.30, 2120.53
  392.67, 2150.95
  393.04, 2120.53
  393.41, 2127.55
  393.78, 2127.55
  394.16, 2099.46
  394.53, 2167.34
  394.90, 2270.32
  395.27, 2338.20
  395.64, 2314.79
  396.01, 2478.63
  396.39, 2600.34
  396.76, 2731.41
  397.13, 2710.34
  397.50, 2782.90
  397.87, 2647.15
  398.24, 2544.16
  398.61, 2532.46
  398.99, 2417.77
  399.36, 2605.02
  399.73, 2523.10
  400.10, 2626.08
  400.47, 2619.06
  400.84, 2609.70
  401.21, 2787.58
  401.58, 2661.19
  401.96, 2766.51
  402.33, 2860.13
  402.70, 2712.68
  403.07, 2862.48
  403.44, 2855.45
  403.81, 2775.88
  404.18, 2876.52
  404.55, 2956.10
  404.92, 3012.27
  405.29, 3021.63
  405.66, 2958.44
  406.03, 2836.73
  406.40, 2787.58
  406.78, 2860.13
  407.15, 2867.16
  407.52, 2925.67
  407.89, 2913.97
  408.26, 3019.29
  408.63, 2853.11
  409.00, 2780.56
  409.37, 2710.34
  409.74, 2796.94
  410.11, 2806.30
  410.48, 2773.53
  410.85, 2724.38
  411.22, 2803.96
  411.59, 2792.26
  411.96, 2759.49
  412.33, 2773.53
  412.70, 2789.92
  413.07, 2928.01
  413.44, 2846.09
  413.81, 2768.85
  414.18, 2876.52
  414.55, 2916.31
  414.92, 2850.77
  415.29, 2967.80
  415.66, 3407.82
  416.03, 3066.10
  416.40, 3007.59
  416.76, 2932.69
  417.13, 3028.65
  417.50, 2965.46
  417.87, 3049.72
  418.24, 3178.45
  418.61, 3136.32
  418.98, 3155.04
  419.35, 3197.17
  419.72, 3143.34
  420.09, 3164.40
  420.46, 3222.92
  420.83, 3286.11
  421.20, 3246.32
  421.56, 3265.05
  421.93, 3152.70
  422.30, 3227.60
  422.67, 3321.22
  423.04, 3091.85
  423.41, 2970.14
  423.78, 2979.50
  424.15, 3002.91
  424.52, 3068.44
  424.88, 2970.14
  425.25, 3061.42
  425.62, 2958.44
  425.99, 2937.37
  426.36, 2881.20
  426.73, 2937.37
  427.10, 2869.50
  427.46, 2853.11
  427.83, 2913.97
  428.20, 2920.99
  428.57, 3023.97
  428.94, 2998.23
  429.30, 3012.27
  429.67, 3096.53
  430.04, 3082.49
  430.41, 3318.88
  430.78, 3110.57
  431.15, 3246.32
  431.51, 3276.75
  431.88, 3260.37
  432.25, 3318.88
  432.62, 3346.97
  432.98, 3251.00
  433.35, 3115.25
  433.72, 3159.72
  434.09, 3211.22
  434.46, 3155.04
  434.82, 3126.96
  435.19, 3169.09
  435.56, 3152.70
  435.93, 3166.74
  436.29, 3180.79
  436.66, 3187.81
  437.03, 3265.05
  437.39, 3328.24
  437.76, 3351.65
  438.13, 3478.04
  438.50, 3548.25
  438.86, 3524.85
  439.23, 4189.56
  439.60, 3585.70
  439.96, 3597.40
  440.33, 3578.68
  440.70, 3618.47
  441.07, 3880.61
  441.43, 3859.54
  441.80, 3751.88
  442.17, 3784.65
  442.53, 3786.99
  442.90, 3719.11
