  339.85,  435.34
  340.23,  435.34
  340.61,  435.34
  340.98,  379.17
  341.36,  437.68
  341.74,  390.87
  342.11,  435.34
  342.49,  390.87
  342.87,  493.85
  343.24,  498.53
  343.62,  461.09
  344.00,  475.13
  344.37,  407.25
  344.75,  503.22
  345.13,  535.98
  345.50,  512.58
  345.88,  521.94
  346.26,  585.13
  346.63,  603.86
  347.01,  599.18
  347.39,  629.60
  347.76,  671.73
  348.14,  662.37
  348.52,  753.65
  348.89,  798.12
  349.27,  842.59
  349.65,  887.06
  350.02,  882.38
  350.40,  877.70
  350.77,  919.83
  351.15,  922.17
  351.53,  922.17
  351.90,  898.77
  352.28,  959.62
  352.65, 1022.81
  353.03,  952.60
  353.41,  976.00
  353.78,  964.30
  354.16,  987.71
  354.53,  905.79
  354.91,  943.24
  355.29,  940.90
  355.66,  997.07
  356.04, 1029.84
  356.41, 1018.13
  356.79, 1076.65
  357.16,  976.00
  357.54,  968.98
  357.91,  997.07
  358.29, 1116.44
  358.67, 1078.99
  359.04,  966.64
  359.42, 1013.45
  359.79, 1083.67
  360.17, 1076.65
  360.54, 1039.20
  360.92, 1046.22
  361.29,  990.05
  361.67,  891.74
  362.04,  978.34
  362.42, 1036.86
  362.79, 1043.88
  363.17, 1188.99
  363.54, 1090.69
  363.92,  997.07
  364.29, 1036.86
  364.67, 1027.50
  365.04, 1050.90
  365.42, 1025.15
  365.79, 1041.54
  366.16, 1046.22
  366.54, 1083.67
  366.91, 1083.67
  367.29, 1064.94
  367.66, 1142.18
  368.04, 1128.14
  368.41, 1109.41
  368.79, 1036.86
  369.16, 1104.73
  369.53, 1114.10
  369.91, 1102.39
  370.28, 1116.44
  370.66, 1160.91
  371.03, 1170.27
  371.41, 1170.27
  371.78, 1219.42
  372.15, 1200.69
  372.53, 1198.35
  372.90, 1205.38
  373.28, 1266.23
  373.65, 1238.14
  374.02, 1277.93
  374.40, 1149.20
  374.77, 1306.02
  375.14, 1212.40
  375.52, 1221.76
  375.89, 1245.17
  376.27, 1228.78
  376.64, 1324.74
  377.01, 1317.72
  377.39, 1219.42
  377.76, 1231.12
  378.13, 1294.32
  378.51, 1277.93
  378.88, 1231.12
  379.25, 1364.53
  379.63, 1320.06
  380.00, 1322.40
  380.37, 1348.15
  380.75, 1334.11
  381.12, 1479.22
  381.49, 1469.86
  381.87, 1448.79
  382.24, 1509.65
  382.61, 1509.65
  382.98, 1490.92
