  339.85,  416.62
  340.23,  416.62
  340.61,  416.62
  340.98,  418.96
  341.36,  496.19
  341.74,  493.85
  342.11,  510.24
  342.49,  514.92
  342.87,  500.87
  343.24,  519.60
  343.62,  519.60
  344.00,  463.43
  344.37,  540.66
  344.75,  587.47
  345.13,  578.11
  345.50,  634.29
  345.88,  645.99
  346.26,  606.20
  346.63,  638.97
  347.01,  608.54
  347.39,  660.03
  347.76,  704.50
  348.14,  653.01
  348.52,  840.25
  348.89, 1149.20
  349.27, 1128.14
  349.65, 1226.44
  350.02, 1191.33
  350.40, 1123.46
  350.77, 1259.21
  351.15, 1167.93
  351.53, 1235.80
  351.90, 1174.95
  352.28, 1245.17
  352.65, 1322.40
  353.03, 1284.95
  353.41, 1315.38
  353.78, 1366.87
  354.16, 1336.45
  354.53, 1383.26
  354.91, 1399.64
  355.29, 1380.92
  355.66, 1394.96
  356.04, 1324.74
  356.41, 1392.62
  356.79, 1359.85
  357.16, 1427.73
  357.54, 1427.73
  357.91, 1413.68
  358.29, 1362.19
  358.67, 1427.73
  359.04, 1540.07
  359.42, 1626.67
  359.79, 1549.43
  360.17, 1444.11
  360.54, 1423.05
  360.92, 1397.30
  361.29, 1500.28
  361.67, 1486.24
  362.04, 1519.01
  362.42, 1497.94
  362.79, 1437.09
  363.17, 1750.72
  363.54, 1455.81
  363.92, 1509.65
  364.29, 1570.50
  364.67, 1584.54
  365.04, 1570.50
  365.42, 1526.03
  365.79, 1579.86
  366.16, 1558.80
  366.54, 1598.59
  366.91, 1621.99
  367.29, 1682.85
  367.66, 1598.59
  368.04, 1771.79
  368.41, 1692.21
  368.79, 1816.26
  369.16, 1727.32
  369.53, 1696.89
  369.91, 1748.38
  370.28, 1680.50
  370.66, 1739.02
  371.03, 1813.92
  371.41, 1837.32
  371.78, 1860.73
  372.15, 1891.15
  372.53, 1994.14
  372.90, 1900.52
  373.28, 1984.77
  373.65, 1921.58
  374.02, 1898.17
  374.40, 1977.75
  374.77, 1933.28
  375.14, 1891.15
  375.52, 1987.11
  375.89, 2059.67
  376.27, 2017.54
  376.64, 2064.35
  377.01, 1961.37
  377.39, 2076.06
  377.76, 2033.93
  378.13, 2106.48
  378.51, 2059.67
  378.88, 2087.76
  379.25, 2122.87
  379.63, 2202.44
  380.00, 2197.76
  380.37, 2279.68
  380.75, 2354.58
  381.12, 2342.88
  381.49, 2394.37
  381.87, 2537.14
  382.24, 2504.37
  382.61, 2532.46
  382.98, 2565.23
  383.36, 2600.34
  383.73, 2572.25
  384.10, 2668.21
  384.48, 2654.17
  384.85, 2614.38
  385.22, 2649.49
  385.59, 2703.32
  385.97, 2717.36
  386.34, 2796.94
  386.71, 2855.45
  387.08, 2759.49
  387.46, 2700.98
  387.83, 2923.33
  388.20, 3087.17
  388.57, 3117.59
  388.95, 3199.51
  389.32, 3173.77
  389.69, 3166.74
  390.06, 3339.94
  390.44, 3297.81
  390.81, 3370.37
  391.18, 3232.28
  391.55, 3337.60
  391.92, 3377.39
  392.30, 3435.91
  392.67, 3471.01
  393.04, 3517.83
  393.41, 3473.36
  393.78, 3588.04
  394.16, 3482.72
  394.53, 3585.70
  394.90, 3723.79
  395.27, 3901.67
  395.64, 4023.38
  396.01, 4351.06
  396.39, 4592.13
  396.76, 5121.09
  397.13, 5034.49
  397.50, 5018.11
  397.87, 4652.98
  398.24, 4526.60
  398.61, 4456.38
  398.99, 4379.14
  399.36, 4430.63
  399.73, 4545.32
  400.10, 4671.71
  400.47, 4711.50
  400.84, 4788.74
  401.21, 4980.66
  401.58, 5125.77
  401.96, 4973.64
  402.33, 4870.65
  402.70, 4917.47
  403.07, 4936.19
  403.44, 5053.22
  403.81, 5158.54
  404.18, 5334.08
  404.55, 5530.69
  404.92, 5640.69
  405.29, 5460.47
  405.66, 5322.38
  406.03, 5350.46
  406.40, 5259.18
  406.78, 5275.57
  407.15, 5305.99
  407.52, 5179.61
  407.89, 5146.84
  408.26, 5355.15
  408.63, 5224.08
  409.00, 5004.07
  409.37, 4997.04
  409.74, 5055.56
  410.11, 5085.98
  410.48, 4870.65
  410.85, 4858.95
  411.22, 4910.44
  411.59, 4985.34
  411.96, 4950.23
  412.33, 5039.17
  412.70, 5025.13
  413.07, 4854.27
  413.44, 4947.89
  413.81, 4999.38
  414.18, 5235.78
  414.55, 4985.34
  414.92, 5116.41
  415.29, 5390.25
  415.66, 5914.53
  416.03, 5535.37
  416.40, 5221.74
  416.76, 5696.86
  417.13, 5551.75
  417.50, 5348.12
  417.87, 5614.95
  418.24, 5530.69
  418.61, 5755.38
  418.98, 5577.50
  419.35, 5476.85
  419.72, 5659.42
  420.09, 5792.83
  420.46, 5741.33
  420.83, 5792.83
  421.20, 5860.70
  421.56, 5767.08
  421.93, 5802.19
  422.30, 5771.76
  422.67, 5682.82
  423.04, 5348.12
  423.41, 5504.94
  423.78, 5371.53
  424.15, 5268.55
  424.52, 5451.11
  424.88, 5214.71
  425.25, 5174.92
  425.62, 5158.54
  425.99, 5046.19
  426.36, 5048.54
  426.73, 5053.22
  427.10, 5207.69
  427.46, 5090.67
  427.83, 4919.81
  428.20, 5275.57
  428.57, 5102.37
  428.94, 5228.76
  429.30, 5465.15
  429.67, 5437.06
  430.04, 5439.40
  430.41, 5863.04
  430.78, 5591.54
  431.15, 5767.08
  431.51, 5809.21
  431.88, 5877.09
  432.25, 5926.24
  432.62, 5923.90
  432.98, 5849.00
  433.35, 5919.21
  433.72, 5673.46
  434.09, 5827.93
  434.46, 5420.68
  434.82, 5467.49
  435.19, 5619.63
  435.56, 5652.39
  435.93, 5610.26
  436.29, 5682.82
  436.66, 5799.85
  437.03, 5820.91
  437.39, 5874.74
  437.76, 6052.63
  438.13, 6253.91
  438.50, 6293.70
  438.86, 6420.09
  439.23, 7197.15
  439.60, 6857.77
  439.96, 6803.94
  440.33, 6794.58
  440.70, 6738.40
  441.07, 7192.47
  441.43, 7068.42
  441.80, 7239.28
  442.17, 7627.81
  442.53, 7435.88
  442.90, 7021.61
  443.27, 6839.05
  443.63, 6752.45
  444.00, 6373.28
  444.37, 6452.86
  444.73, 6373.28
  445.10, 6272.64
  445.47, 6171.99
  445.83, 6054.97
  446.20, 5886.45
  446.57, 5930.92
  446.93, 6024.54
  447.30, 5956.66
  447.66, 6122.84
  448.03, 6108.80
  448.40, 6061.99
  448.76, 6104.12
  449.13, 6204.76
  449.49, 6293.70
  449.86, 6143.91
  450.23, 5968.37
  450.59, 5984.75
  450.96, 5987.09
  451.32, 5823.25
  451.69, 5734.31
  452.06, 5795.17
  452.42, 5837.30
  452.79, 6005.81
  453.15, 5858.36
  453.52, 5657.07
  453.88, 5970.71
  454.25, 5755.38
  454.61, 5942.62
  454.98, 5816.23
  455.35, 5975.39
  455.71, 6052.63
  456.08, 6422.43
  456.44, 6682.23
  456.81, 6972.46
  457.17, 7358.64
  457.54, 7606.74
  457.90, 8030.38
  458.27, 7981.23
  458.63, 8152.09
  459.00, 8135.70
  459.36, 8573.38
  459.73, 8720.84
  460.09, 9104.68
  460.46, 9680.46
  460.82, 9673.43
  461.19, 9511.94
  461.55, 9458.10
  461.92, 9008.72
  462.28, 8655.30
  462.65, 8105.28
  463.01, 7667.60
  463.37, 7353.96
  463.74, 6874.15
  464.10, 6651.80
  464.47, 6534.78
  464.83, 6478.60
  465.20, 6590.95
  465.56, 6361.58
  465.92, 6113.48
  466.29, 6284.34
  466.65, 6392.00
  467.02, 6394.34
  467.38, 6649.46
  467.75, 6616.69
  468.11, 6480.94
  468.47, 6422.43
  468.84, 6373.28
  469.20, 6436.47
  469.56, 6148.59
  469.93, 6312.42
  470.29, 6069.01
  470.66, 6043.26
  471.02, 6015.18
  471.38, 6160.29
  471.75, 5980.07
  472.11, 5879.43
  472.47, 6141.57
  472.84, 6164.97
  473.20, 6183.70
  473.56, 6436.47
  473.93, 6310.08
  474.29, 6452.86
  474.65, 6705.63
  475.02, 6853.09
  475.38, 7091.82
  475.74, 7346.94
  476.11, 7213.53
  476.47, 7566.95
  476.83, 7658.23
  477.20, 7866.54
  477.56, 7791.64
  477.92, 7805.69
  478.29, 7714.41
  478.65, 8851.91
  479.01, 7672.28
  479.37, 7454.61
  479.74, 7386.73
  480.10, 7384.39
  480.46, 7489.71
  480.82, 8053.78
  481.19, 8353.37
  481.55, 8456.36
  481.91, 8905.74
  482.27, 8741.90
  482.64, 8580.40
  483.00, 8578.06
  483.36, 8531.25
  483.72, 8358.05
  484.09, 8503.17
  484.45, 8648.28
  484.81, 8634.24
  485.17, 8669.34
  485.53, 8685.73
  485.90, 8910.42
  486.26, 8739.56
  486.62, 8446.99
  486.98, 8407.20
  487.34, 8709.13
  487.71, 8753.60
  488.07, 8798.07
  488.43, 8929.14
  488.79, 9076.60
  489.15, 9149.15
  489.51, 9338.74
  489.88, 9558.75
  490.24, 9612.58
  490.60, 9675.77
  490.96, 9572.79
  491.32, 9797.48
  491.68, 9502.58
  492.04, 9771.74
  492.41, 9898.13
  492.77, 9933.23
  493.13,10136.86
  493.49,10345.17
  493.85,10396.66
  494.21,10609.65
  494.57,11573.95
  494.93,11829.07
  495.29,12498.46
  495.66,13813.84
  496.02,15641.80
  496.38,17621.89
  496.74,20566.29
  497.10,23454.51
  497.46,26588.49
  497.82,28236.22
  498.18,28091.11
  498.54,25986.97
  498.90,22972.36
  499.26,20250.31
  499.62,17745.94
  499.98,15922.66
  500.34,14579.20
  500.70,13596.17
  501.07,13053.17
  501.43,12837.84
  501.79,12486.76
  502.15,11946.09
  502.51,11810.34
  502.87,11021.58
  503.23,10663.48
  503.59,10188.35
  503.95, 9785.78
  504.31, 9860.68
  504.67, 9661.73
  505.03, 9378.53
  505.39, 9385.55
  505.75, 9315.33
  506.11, 9011.06
  506.47, 9057.87
  506.82, 8994.68
  507.18, 8762.97
  507.54, 8968.93
  507.90, 8954.89
  508.26, 8865.95
  508.62, 8908.08
  508.98, 8737.22
  509.34, 8748.92
  509.70, 9004.04
  510.06, 8919.78
  510.42, 9071.92
  510.78, 8805.10
  511.14, 8957.23
  511.50, 8992.34
  511.86, 9188.94
  512.21, 8975.95
  512.57, 9497.89
  512.93, 9600.88
  513.29, 9722.59
  513.65,10305.38
  514.01,10878.81
  514.37,11531.82
  514.73,12123.98
  515.09,12285.47
  515.44,12313.56
  515.80,12049.08
  516.16,11700.34
  516.52,11126.91
  516.88,10281.97
  517.24, 9968.34
  517.60, 9647.69
  517.95, 9268.52
  518.31, 9006.38
  518.67, 9095.32
  519.03, 8971.27
  519.39, 8805.10
  519.75, 8662.32
  520.10, 8685.73
  520.46, 8432.95
  520.82, 8283.16
  521.18, 8313.58
  521.54, 8138.04
  521.89, 8369.76
  522.25, 8161.45
  522.61, 8383.80
  522.97, 8255.07
  523.33, 8435.29
  523.68, 8348.69
  524.04, 8219.96
  524.40, 8573.38
  524.76, 8285.50
  525.11, 8446.99
  525.47, 8531.25
  525.83, 8737.22
  526.19, 9179.58
  526.54, 9301.29
  526.90, 8908.08
  527.26, 8933.82
  527.62, 8734.88
  527.97, 8627.21
  528.33, 8575.72
  528.69, 8568.70
  529.04, 8465.72
  529.40, 8547.64
  529.76, 8557.00
  530.12, 8547.64
  530.47, 8648.28
  530.83, 8636.58
  531.19, 8755.94
  531.54, 8760.63
  531.90, 8575.72
  532.26, 8360.39
  532.61, 8238.69
  532.97, 8369.76
  533.33, 8236.35
  533.68, 8053.78
  534.04, 7868.88
  534.40, 8187.19
  534.75, 8081.87
  535.11, 8037.40
  535.46, 8028.04
  535.82, 7887.61
  536.18, 8028.04
  536.53, 7911.01
  536.89, 7861.86
  537.25, 7943.78
  537.60, 8203.58
  537.96, 8234.00
  538.31, 8124.00
  538.67, 8365.07
  539.03, 8549.98
  539.38, 8603.81
  539.74, 8568.70
  540.09, 8475.08
  540.45, 8278.47
  540.81, 8306.56
  541.16, 8362.73
  541.52, 8325.29
  541.87, 8432.95
  542.23, 8428.27
  542.58, 8503.17
  542.94, 8685.73
  543.29, 8617.85
  543.65, 8603.81
  544.00, 8713.81
  544.36, 8514.87
  544.72, 8608.49
  545.07, 8784.03
  545.43, 8662.32
  545.78, 8891.70
  546.14, 8695.09
  546.49, 8964.25
  546.85, 8844.88
  547.20, 8814.46
  547.56, 8662.32
  547.91, 8692.75
  548.27, 8662.32
  548.62, 8688.07
  548.98, 8636.58
  549.33, 8840.20
  549.68, 8870.63
  550.04, 9401.93
  550.39, 9467.47
  550.75, 9551.73
  551.10, 9678.12
  551.46, 9610.24
  551.81, 9102.34
  552.17, 9121.07
  552.52, 8664.66
  552.87, 8571.04
  553.23, 8226.98
  553.58, 8163.79
  553.94, 8044.42
  554.29, 7854.84
  554.65, 7960.16
  555.00, 7822.07
  555.35, 7702.70
  555.71, 7950.80
  556.06, 7730.79
  556.42, 7681.64
  556.77, 7714.41
  557.12, 7653.55
  557.48, 7566.95
  557.83, 7489.71
  558.18, 7742.49
  558.54, 7686.32
  558.89, 7548.23
  559.24, 7681.64
