  339.85,  461.09
  340.23,  461.09
  340.61,  461.09
  340.98,  409.59
  341.36,  514.92
  341.74,  479.81
  342.11,  421.30
  342.49,  411.93
  342.87,  395.55
  343.24,  437.68
  343.62,  514.92
  344.00,  528.96
  344.37,  458.75
  344.75,  435.34
  345.13,  552.37
  345.50,  514.92
  345.88,  526.62
  346.26,  678.76
  346.63,  615.56
  347.01,  568.75
  347.39,  631.94
  347.76,  690.46
  348.14,  638.97
  348.52,  805.14
  348.89, 1125.80
  349.27, 1114.10
  349.65, 1261.55
  350.02, 1200.69
  350.40, 1247.51
  350.77, 1252.19
  351.15, 1254.53
  351.53, 1364.53
  351.90, 1306.02
  352.28, 1336.45
  352.65, 1376.23
  353.03, 1352.83
  353.41, 1394.96
  353.78, 1488.58
  354.16, 1411.34
  354.53, 1458.15
  354.91, 1364.53
  355.29, 1490.92
  355.66, 1479.22
  356.04, 1420.71
  356.41, 1474.54
  356.79, 1476.88
  357.16, 1483.90
  357.54, 1547.09
  357.91, 1575.18
  358.29, 1605.61
  358.67, 1603.27
  359.04, 1682.85
  359.42, 1607.95
  359.79, 1643.06
  360.17, 1668.80
  360.54, 1661.78
  360.92, 1549.43
  361.29, 1614.97
  361.67, 1568.16
  362.04, 1619.65
  362.42, 1589.22
  362.79, 1570.50
  363.17, 1926.26
  363.54, 1652.42
  363.92, 1579.86
  364.29, 1673.48
  364.67, 1762.42
  365.04, 1832.64
  365.42, 1647.74
  365.79, 1727.32
  366.16, 1741.36
  366.54, 1785.83
  366.91, 1778.81
  367.29, 1867.75
  367.66, 1792.85
  368.04, 1827.96
  368.41, 1902.86
  368.79, 1888.81
  369.16, 1895.83
  369.53, 1874.77
  369.91, 1881.79
  370.28, 1877.11
  370.66, 1909.88
  371.03, 1977.75
  371.41, 1942.64
  371.78, 2026.90
  372.15, 2090.10
  372.53, 2190.74
  372.90, 2069.03
  373.28, 2216.49
  373.65, 2218.83
  374.02, 2193.08
  374.40, 2239.89
  374.77, 2188.40
  375.14, 2230.53
  375.52, 2242.23
  375.89, 2253.94
  376.27, 2221.17
  376.64, 2202.44
  377.01, 2286.70
  377.39, 2303.09
  377.76, 2307.77
  378.13, 2279.68
  378.51, 2223.51
  378.88, 2296.07
  379.25, 2347.56
  379.63, 2431.82
  380.00, 2466.92
  380.37, 2476.29
  380.75, 2583.95
  381.12, 2649.49
  381.49, 2597.99
  381.87, 2747.79
  382.24, 2736.09
  382.61, 2827.37
  382.98, 2860.13
  383.36, 2993.55
  383.73, 2853.11
  384.10, 2888.22
  384.48, 2998.23
  384.85, 2998.23
  385.22, 3105.89
  385.59, 3159.72
  385.97, 3028.65
  386.34, 3187.81
  386.71, 3197.17
  387.08, 3155.04
  387.46, 3304.84
  387.83, 3346.97
  388.20, 3321.22
  388.57, 3492.08
  388.95, 3447.61
  389.32, 3613.79
  389.69, 3824.44
  390.06, 3625.49
  390.44, 3646.55
  390.81, 3789.33
  391.18, 3899.33
  391.55, 3838.48
  391.92, 3852.52
  392.30, 3960.19
  392.67, 4025.72
  393.04, 4014.02
  393.41, 3894.65
  393.78, 3901.67
  394.16, 3964.87
  394.53, 4215.30
  394.90, 4409.57
  395.27, 4491.49
  395.64, 4580.43
  396.01, 5008.75
  396.39, 5191.31
  396.76, 5474.51
  397.13, 5490.90
  397.50, 5558.77
  397.87, 5399.62
  398.24, 4961.94
  398.61, 4877.68
  398.99, 5032.15
  399.36, 4840.23
